customer_id,recency_invoice,frequency,total_spending,R_score,F_score,S_score,RFS_code,RFS_total,RFS_segment
29877,8596384.0,1.0,15532.0,2,1,2,212,5,Hibernating
29878,11165101.0,7.0,28040.0,4,5,4,454,13,Champions
29879,,,15933.0,,,2,---,2,No Basket History
29880,11477407.0,6.0,24834.0,5,5,4,554,14,Champions
29881,10555295.0,3.0,11760.0,4,3,1,431,8,Promising
29882,12054227.0,1.0,24342.0,5,1,4,514,10,High Spenders
29884,5167500.0,1.0,16187.0,1,1,2,112,4,Hibernating
29886,4884191.0,2.0,56190.0,1,3,5,135,9,Need Attention
29887,10574203.0,1.0,11323.0,4,1,1,411,6,Hibernating
29889,5169524.0,2.0,50149.0,1,3,5,135,9,Need Attention
29890,10815279.0,1.0,30710.0,4,1,4,414,9,Promising
29891,10578015.0,8.0,43925.0,4,5,5,455,14,Champions
29892,11255861.0,18.0,15131.0,4,5,2,452,11,Loyal Visitors
29893,7539200.0,2.0,25957.0,2,3,4,234,9,Need Attention
29894,2995671.0,1.0,17698.0,1,1,3,113,5,Hibernating
29895,11884432.0,8.0,26155.0,5,5,4,554,14,Champions
29896,9340112.0,4.0,9989.0,3,4,1,341,8,Need Attention
29897,,,25777.0,,,4,---,4,No Basket History
29899,12229831.0,9.0,21485.0,5,5,3,553,13,Champions
29900,8054635.0,1.0,14355.0,2,1,2,212,5,Hibernating
29901,9265343.0,4.0,14227.0,3,4,2,342,9,Need Attention
29903,,,11744.0,,,1,---,1,No Basket History
29904,,,17351.0,,,2,---,2,No Basket History
29905,,,17622.0,,,3,---,3,No Basket History
29908,7028526.0,3.0,41474.0,2,3,5,235,10,High Spenders
29909,12019886.0,4.0,13023.0,5,4,1,541,10,Loyal Visitors
29910,11674892.0,9.0,19186.0,5,5,3,553,13,Champions
29911,,,7417.0,,,1,---,1,No Basket History
29912,,,13361.0,,,1,---,1,No Basket History
29913,10038198.0,10.0,14758.0,3,5,2,352,10,Loyal Visitors
29914,8364438.0,3.0,56902.0,2,3,5,235,10,High Spenders
29915,,,38721.0,,,5,---,5,No Basket History
29916,10969368.0,4.0,40563.0,4,4,5,445,13,Champions
29917,2832351.0,1.0,19792.0,1,1,3,113,5,Hibernating
29918,2065784.0,1.0,28114.0,1,1,4,114,6,Hibernating
29919,2222518.0,1.0,14912.0,1,1,2,112,4,Hibernating
29920,8941689.0,3.0,36317.0,3,3,5,335,11,High Spenders
29921,10712465.0,3.0,28289.0,4,3,4,434,11,High Spenders
29922,6585418.0,1.0,25150.0,2,1,4,214,7,At Risk
29923,4304116.0,1.0,22506.0,1,1,3,113,5,Hibernating
29924,2621141.0,2.0,16585.0,1,3,2,132,6,Hibernating
29925,9555854.0,3.0,8887.0,3,3,1,331,7,Need Attention
29928,10917031.0,5.0,39021.0,4,4,5,445,13,Champions
29929,,,23468.0,,,4,---,4,No Basket History
29930,12114431.0,26.0,11638.0,5,5,1,551,11,Loyal Visitors
29932,,,44963.0,,,5,---,5,No Basket History
29933,10650557.0,2.0,23358.0,4,3,4,434,11,High Spenders
29935,8943617.0,3.0,16784.0,3,3,2,332,8,Need Attention
29936,8486847.0,3.0,11839.0,2,3,1,231,6,Hibernating
29937,5755687.0,1.0,12529.0,1,1,1,111,3,Hibernating
29938,12044492.0,2.0,22270.0,5,3,3,533,11,Loyal Visitors
29940,10372975.0,1.0,40624.0,3,1,5,315,9,At Risk
29942,6024235.0,4.0,29036.0,1,4,4,144,9,Need Attention
29943,11034252.0,4.0,29214.0,4,4,4,444,12,High Spenders
29944,,,23329.0,,,4,---,4,No Basket History
29945,6164455.0,1.0,18657.0,2,1,3,213,6,Hibernating
29946,11077520.0,5.0,32720.0,4,4,5,445,13,Champions
29947,11792515.0,3.0,15827.0,5,3,2,532,10,Loyal Visitors
29948,9566450.0,1.0,15596.0,3,1,2,312,6,Hibernating
29949,4799309.0,2.0,26730.0,1,3,4,134,8,Need Attention
29950,,,30168.0,,,4,---,4,No Basket History
29951,9495358.0,1.0,29893.0,3,1,4,314,8,At Risk
29952,8985714.0,4.0,21258.0,3,4,3,343,10,Loyal Visitors
29955,,,16761.0,,,2,---,2,No Basket History
29956,9873836.0,3.0,9864.0,3,3,1,331,7,Need Attention
29957,,,20203.0,,,3,---,3,No Basket History
29958,11857628.0,5.0,26612.0,5,4,4,544,13,Champions
29959,11226866.0,1.0,57764.0,4,1,5,415,10,High Spenders
29960,4040665.0,1.0,14546.0,1,1,2,112,4,Hibernating
29961,11856832.0,2.0,18994.0,5,3,3,533,11,Loyal Visitors
29962,5434195.0,2.0,42564.0,1,3,5,135,9,Need Attention
29963,11795428.0,2.0,18031.0,5,3,3,533,11,Loyal Visitors
29964,10156618.0,6.0,13535.0,3,5,2,352,10,Loyal Visitors
29965,10679272.0,6.0,11886.0,4,5,1,451,10,Loyal Visitors
29967,7010127.0,2.0,41318.0,2,3,5,235,10,High Spenders
29969,10882815.0,3.0,28859.0,4,3,4,434,11,High Spenders
29970,8732887.0,1.0,6786.0,2,1,1,211,4,Hibernating
29971,7339188.0,5.0,35684.0,2,4,5,245,11,High Spenders
29972,9914869.0,5.0,15002.0,3,4,2,342,9,Need Attention
29974,11836752.0,2.0,39567.0,5,3,5,535,13,Champions
29975,11683850.0,8.0,20915.0,5,5,3,553,13,Champions
29977,11504592.0,2.0,8739.0,5,3,1,531,9,Promising
29978,7289705.0,4.0,11264.0,2,4,1,241,7,Need Attention
29979,8007292.0,3.0,7391.0,2,3,1,231,6,Hibernating
29981,325525.0,1.0,55258.0,1,1,5,115,7,At Risk
29983,8553942.0,4.0,20323.0,2,4,3,243,9,Need Attention
29984,9938725.0,4.0,19465.0,3,4,3,343,10,Loyal Visitors
29985,4878842.0,2.0,23327.0,1,3,4,134,8,Need Attention
29986,,,12476.0,,,1,---,1,No Basket History
29987,10814314.0,3.0,27792.0,4,3,4,434,11,High Spenders
29988,11181206.0,4.0,15210.0,4,4,2,442,10,Loyal Visitors
29990,10661082.0,6.0,30678.0,4,5,4,454,13,Champions
29991,11497160.0,4.0,63962.0,5,4,5,545,14,Champions
29992,,,11235.0,,,1,---,1,No Basket History
29994,7742056.0,2.0,15547.0,2,3,2,232,7,Need Attention
29995,,,30348.0,,,4,---,4,No Basket History
29996,10084583.0,5.0,16062.0,3,4,2,342,9,Need Attention
29997,6238533.0,4.0,21204.0,2,4,3,243,9,Need Attention
29999,,,80689.0,,,5,---,5,No Basket History
30001,12127628.0,4.0,14783.0,5,4,2,542,11,Loyal Visitors
30004,7752757.0,5.0,12917.0,2,4,1,241,7,Need Attention
30005,12132376.0,6.0,12899.0,5,5,1,551,11,Loyal Visitors
30006,5463023.0,3.0,70909.0,1,3,5,135,9,Need Attention
30007,11654926.0,7.0,16103.0,5,5,2,552,12,Loyal Visitors
30008,12130899.0,6.0,10079.0,5,5,1,551,11,Loyal Visitors
30009,4265529.0,1.0,13745.0,1,1,2,112,4,Hibernating
30010,10985368.0,6.0,23182.0,4,5,4,454,13,Champions
30011,7958436.0,2.0,16153.0,2,3,2,232,7,Need Attention
30012,10672041.0,2.0,8048.0,4,3,1,431,8,Promising
30014,12118851.0,6.0,29630.0,5,5,4,554,14,Champions
30015,2573462.0,1.0,26017.0,1,1,4,114,6,Hibernating
30016,11974679.0,3.0,12077.0,5,3,1,531,9,Promising
30017,11078534.0,7.0,7545.0,4,5,1,451,10,Loyal Visitors
30018,6247941.0,2.0,10978.0,2,3,1,231,6,Hibernating
30020,8070830.0,5.0,14233.0,2,4,2,242,8,Need Attention
30021,,,26833.0,,,4,---,4,No Basket History
30022,11442856.0,3.0,18848.0,4,3,3,433,10,Loyal Visitors
30023,10255873.0,6.0,12140.0,3,5,1,351,9,Need Attention
30024,10570017.0,2.0,74505.0,4,3,5,435,12,High Spenders
30025,5664019.0,2.0,9798.0,1,3,1,131,5,Hibernating
30027,11809990.0,3.0,14359.0,5,3,2,532,10,Loyal Visitors
30028,6950194.0,3.0,51389.0,2,3,5,235,10,High Spenders
30029,5345068.0,3.0,21913.0,1,3,3,133,7,Need Attention
30031,10981147.0,8.0,12810.0,4,5,1,451,10,Loyal Visitors
30032,9528960.0,1.0,18491.0,3,1,3,313,7,At Risk
30033,9809835.0,3.0,25514.0,3,3,4,334,10,High Spenders
30034,2823273.0,2.0,23050.0,1,3,3,133,7,Need Attention
30035,5722491.0,5.0,23065.0,1,4,3,143,8,Need Attention
30036,9058294.0,4.0,28554.0,3,4,4,344,11,High Spenders
30037,,,14609.0,,,2,---,2,No Basket History
30038,8884891.0,4.0,11796.0,3,4,1,341,8,Need Attention
30039,4661394.0,2.0,12103.0,1,3,1,131,5,Hibernating
30040,11083605.0,6.0,26508.0,4,5,4,454,13,Champions
30041,11547529.0,8.0,17964.0,5,5,3,553,13,Champions
30042,11986666.0,6.0,18851.0,5,5,3,553,13,Champions
30043,8887610.0,7.0,34441.0,3,5,5,355,13,Champions
30044,11125282.0,1.0,46985.0,4,1,5,415,10,High Spenders
30045,2396440.0,1.0,23328.0,1,1,4,114,6,Hibernating
30047,9025941.0,5.0,35861.0,3,4,5,345,12,High Spenders
30048,11553200.0,1.0,20649.0,5,1,3,513,9,Promising
30050,11192123.0,1.0,32019.0,4,1,4,414,9,Promising
30053,11457711.0,5.0,16349.0,5,4,2,542,11,Loyal Visitors
30054,6986680.0,1.0,14029.0,2,1,2,212,5,Hibernating
30055,12154444.0,3.0,26205.0,5,3,4,534,12,High Spenders
30056,501314.0,1.0,29811.0,1,1,4,114,6,Hibernating
30057,11873408.0,1.0,36749.0,5,1,5,515,11,High Spenders
30058,3616120.0,1.0,19231.0,1,1,3,113,5,Hibernating
30059,12031154.0,4.0,37336.0,5,4,5,545,14,Champions
30060,5636354.0,6.0,36099.0,1,5,5,155,11,High Spenders
30062,7037314.0,1.0,53332.0,2,1,5,215,8,At Risk
30063,9422830.0,2.0,35492.0,3,3,5,335,11,High Spenders
30064,10921692.0,8.0,26873.0,4,5,4,454,13,Champions
30065,8140814.0,1.0,12390.0,2,1,1,211,4,Hibernating
30066,7647480.0,3.0,22327.0,2,3,3,233,8,Need Attention
30067,9421717.0,3.0,9821.0,3,3,1,331,7,Need Attention
30068,11426757.0,5.0,19925.0,4,4,3,443,11,Loyal Visitors
30071,10600554.0,4.0,18706.0,4,4,3,443,11,Loyal Visitors
30072,11604974.0,4.0,17881.0,5,4,3,543,12,Loyal Visitors
30073,6535175.0,4.0,14908.0,2,4,2,242,8,Need Attention
30074,,,22117.0,,,3,---,3,No Basket History
30075,,,18066.0,,,3,---,3,No Basket History
30076,9971430.0,3.0,28387.0,3,3,4,334,10,High Spenders
30077,12086704.0,6.0,29113.0,5,5,4,554,14,Champions
30079,8990494.0,7.0,19857.0,3,5,3,353,11,Loyal Visitors
30080,11436348.0,2.0,13559.0,4,3,2,432,9,Promising
30081,8599041.0,3.0,14617.0,2,3,2,232,7,Need Attention
30082,9870773.0,4.0,24157.0,3,4,4,344,11,High Spenders
30083,268015.0,1.0,13499.0,1,1,2,112,4,Hibernating
30084,9974811.0,4.0,13183.0,3,4,1,341,8,Need Attention
30085,857954.0,1.0,10534.0,1,1,1,111,3,Hibernating
30086,9790203.0,3.0,25963.0,3,3,4,334,10,High Spenders
30087,683270.0,1.0,11005.0,1,1,1,111,3,Hibernating
30088,11382979.0,2.0,15229.0,4,3,2,432,9,Promising
30089,,,12717.0,,,1,---,1,No Basket History
30090,4673283.0,1.0,20863.0,1,1,3,113,5,Hibernating
30092,8435405.0,3.0,11089.0,2,3,1,231,6,Hibernating
30093,,,30728.0,,,4,---,4,No Basket History
30095,4788238.0,3.0,27208.0,1,3,4,134,8,Need Attention
30096,8614861.0,2.0,16165.0,2,3,2,232,7,Need Attention
30097,10808795.0,8.0,9592.0,4,5,1,451,10,Loyal Visitors
30098,10335498.0,3.0,16635.0,3,3,2,332,8,Need Attention
30099,11212277.0,4.0,32236.0,4,4,5,445,13,Champions
30101,10455565.0,1.0,14875.0,4,1,2,412,7,Promising
30102,11118264.0,3.0,24483.0,4,3,4,434,11,High Spenders
30103,12226974.0,3.0,24381.0,5,3,4,534,12,High Spenders
30104,9715150.0,5.0,17364.0,3,4,2,342,9,Need Attention
30107,11009223.0,4.0,26609.0,4,4,4,444,12,High Spenders
30108,10982118.0,4.0,26156.0,4,4,4,444,12,High Spenders
30110,9308321.0,3.0,11226.0,3,3,1,331,7,Need Attention
30112,319515.0,1.0,33220.0,1,1,5,115,7,At Risk
30113,,,12579.0,,,1,---,1,No Basket History
30114,11439237.0,8.0,14029.0,4,5,2,452,11,Loyal Visitors
30115,10793072.0,3.0,21864.0,4,3,3,433,10,Loyal Visitors
30116,,,25669.0,,,4,---,4,No Basket History
30117,7052925.0,3.0,20909.0,2,3,3,233,8,Need Attention
30118,5944467.0,2.0,10673.0,1,3,1,131,5,Hibernating
30119,,,33035.0,,,5,---,5,No Basket History
30120,10133155.0,4.0,19768.0,3,4,3,343,10,Loyal Visitors
30122,7532912.0,2.0,22939.0,2,3,3,233,8,Need Attention
30123,10456742.0,3.0,11220.0,4,3,1,431,8,Promising
30124,11173781.0,1.0,60489.0,4,1,5,415,10,High Spenders
30125,1948055.0,1.0,22677.0,1,1,3,113,5,Hibernating
30126,7201832.0,3.0,49784.0,2,3,5,235,10,High Spenders
30127,9282030.0,5.0,20073.0,3,4,3,343,10,Loyal Visitors
30128,7241924.0,1.0,11923.0,2,1,1,211,4,Hibernating
30129,5968024.0,2.0,19305.0,1,3,3,133,7,Need Attention
30130,11753129.0,7.0,22251.0,5,5,3,553,13,Champions
30131,12100728.0,7.0,59888.0,5,5,5,555,15,Champions
30133,10210522.0,6.0,18119.0,3,5,3,353,11,Loyal Visitors
30135,12202997.0,8.0,45421.0,5,5,5,555,15,Champions
30136,8902639.0,4.0,18835.0,3,4,3,343,10,Loyal Visitors
30137,10857476.0,6.0,27402.0,4,5,4,454,13,Champions
30138,,,5067.0,,,1,---,1,No Basket History
30139,10339234.0,2.0,9694.0,3,3,1,331,7,Need Attention
30141,11315322.0,6.0,12529.0,4,5,1,451,10,Loyal Visitors
30142,11068915.0,1.0,29502.0,4,1,4,414,9,Promising
30143,12228512.0,6.0,4693.0,5,5,1,551,11,Loyal Visitors
30145,3832379.0,1.0,56963.0,1,1,5,115,7,At Risk
30146,11960695.0,4.0,49518.0,5,4,5,545,14,Champions
30147,10889154.0,10.0,57825.0,4,5,5,455,14,Champions
30148,11107034.0,2.0,13483.0,4,3,2,432,9,Promising
30149,9866705.0,6.0,29143.0,3,5,4,354,12,High Spenders
30150,8299543.0,3.0,12729.0,2,3,1,231,6,Hibernating
30151,1476860.0,1.0,8849.0,1,1,1,111,3,Hibernating
30152,10132750.0,1.0,33511.0,3,1,5,315,9,At Risk
30153,8529213.0,6.0,21282.0,2,5,3,253,10,Loyal Visitors
30154,9712950.0,2.0,54318.0,3,3,5,335,11,High Spenders
30155,7478453.0,3.0,25682.0,2,3,4,234,9,Need Attention
30156,11801768.0,5.0,68845.0,5,4,5,545,14,Champions
30157,7790006.0,5.0,8484.0,2,4,1,241,7,Need Attention
30158,4701078.0,3.0,22014.0,1,3,3,133,7,Need Attention
30159,11254870.0,2.0,19051.0,4,3,3,433,10,Loyal Visitors
30161,,,22994.0,,,3,---,3,No Basket History
30164,2227780.0,1.0,12789.0,1,1,1,111,3,Hibernating
30165,10108649.0,2.0,11721.0,3,3,1,331,7,Need Attention
30167,11064852.0,4.0,4405.0,4,4,1,441,9,Promising
30168,11580788.0,3.0,13421.0,5,3,2,532,10,Loyal Visitors
30169,4615022.0,1.0,19190.0,1,1,3,113,5,Hibernating
30170,10802955.0,7.0,14540.0,4,5,2,452,11,Loyal Visitors
30171,11037616.0,2.0,26229.0,4,3,4,434,11,High Spenders
30172,981213.0,2.0,13642.0,1,3,2,132,6,Hibernating
30173,11031744.0,3.0,22720.0,4,3,3,433,10,Loyal Visitors
30174,9640757.0,1.0,22047.0,3,1,3,313,7,At Risk
30175,2417270.0,1.0,9192.0,1,1,1,111,3,Hibernating
30176,12239001.0,6.0,34598.0,5,5,5,555,15,Champions
30177,10663674.0,2.0,24886.0,4,3,4,434,11,High Spenders
30178,4874892.0,1.0,23523.0,1,1,4,114,6,Hibernating
30179,5090452.0,1.0,23453.0,1,1,4,114,6,Hibernating
30180,10282808.0,4.0,16148.0,3,4,2,342,9,Need Attention
30181,11912484.0,5.0,30964.0,5,4,4,544,13,Champions
30183,5241721.0,1.0,49838.0,1,1,5,115,7,At Risk
30184,10430709.0,1.0,12220.0,4,1,1,411,6,Hibernating
30185,7567528.0,3.0,42325.0,2,3,5,235,10,High Spenders
30186,10864531.0,3.0,22640.0,4,3,3,433,10,Loyal Visitors
30187,10139874.0,2.0,21539.0,3,3,3,333,9,Need Attention
30188,,,17596.0,,,2,---,2,No Basket History
30189,12206498.0,4.0,34265.0,5,4,5,545,14,Champions
30190,9816578.0,4.0,38826.0,3,4,5,345,12,High Spenders
30191,9867003.0,2.0,22399.0,3,3,3,333,9,Need Attention
30192,8343194.0,13.0,14972.0,2,5,2,252,9,Need Attention
30193,10141094.0,3.0,23392.0,3,3,4,334,10,High Spenders
30194,,,24153.0,,,4,---,4,No Basket History
30195,9885300.0,6.0,11559.0,3,5,1,351,9,Need Attention
30196,10731295.0,1.0,18854.0,4,1,3,413,8,Promising
30197,,,10175.0,,,1,---,1,No Basket History
30198,11686305.0,5.0,18649.0,5,4,3,543,12,Loyal Visitors
30199,6973321.0,2.0,44142.0,2,3,5,235,10,High Spenders
30203,11753871.0,4.0,44123.0,5,4,5,545,14,Champions
30204,7914757.0,1.0,11482.0,2,1,1,211,4,Hibernating
30205,7952244.0,2.0,19203.0,2,3,3,233,8,Need Attention
30206,,,7212.0,,,1,---,1,No Basket History
30207,378895.0,1.0,30939.0,1,1,4,114,6,Hibernating
30208,,,15178.0,,,2,---,2,No Basket History
30209,12161354.0,7.0,19228.0,5,5,3,553,13,Champions
30210,5862113.0,5.0,16281.0,1,4,2,142,7,Need Attention
30211,10438175.0,1.0,62095.0,4,1,5,415,10,High Spenders
30213,10084444.0,2.0,48696.0,3,3,5,335,11,High Spenders
30214,11458956.0,6.0,17484.0,5,5,2,552,12,Loyal Visitors
30215,7868117.0,2.0,19301.0,2,3,3,233,8,Need Attention
30216,,,56285.0,,,5,---,5,No Basket History
30217,10518297.0,6.0,30894.0,4,5,4,454,13,Champions
30220,8940582.0,2.0,40107.0,3,3,5,335,11,High Spenders
30221,10156816.0,4.0,79598.0,3,4,5,345,12,High Spenders
30222,8233249.0,1.0,27165.0,2,1,4,214,7,At Risk
30223,1005890.0,1.0,7386.0,1,1,1,111,3,Hibernating
30224,7848258.0,2.0,31980.0,2,3,4,234,9,Need Attention
30225,10595991.0,7.0,42939.0,4,5,5,455,14,Champions
30226,11623121.0,5.0,35897.0,5,4,5,545,14,Champions
30227,877275.0,1.0,50638.0,1,1,5,115,7,At Risk
30228,10779252.0,8.0,27228.0,4,5,4,454,13,Champions
30229,8756503.0,4.0,17147.0,2,4,2,242,8,Need Attention
30230,11983819.0,8.0,25997.0,5,5,4,554,14,Champions
30231,6095203.0,1.0,47937.0,2,1,5,215,8,At Risk
30232,3937296.0,3.0,16274.0,1,3,2,132,6,Hibernating
30233,4769937.0,2.0,14796.0,1,3,2,132,6,Hibernating
30234,5286438.0,1.0,3336.0,1,1,1,111,3,Hibernating
30235,6889829.0,3.0,25900.0,2,3,4,234,9,Need Attention
30236,10226156.0,3.0,10004.0,3,3,1,331,7,Need Attention
30237,11570250.0,7.0,26013.0,5,5,4,554,14,Champions
30239,6970862.0,4.0,12292.0,2,4,1,241,7,Need Attention
30240,12128530.0,15.0,32005.0,5,5,4,554,14,Champions
30241,5573135.0,4.0,47674.0,1,4,5,145,10,High Spenders
30242,11674719.0,4.0,22488.0,5,4,3,543,12,Loyal Visitors
30243,4988910.0,4.0,29212.0,1,4,4,144,9,Need Attention
30244,10649723.0,1.0,26661.0,4,1,4,414,9,Promising
30245,9015360.0,3.0,6647.0,3,3,1,331,7,Need Attention
30246,12195260.0,9.0,27493.0,5,5,4,554,14,Champions
30247,6071003.0,3.0,7340.0,1,3,1,131,5,Hibernating
30249,11893070.0,12.0,41124.0,5,5,5,555,15,Champions
30250,4305210.0,2.0,22347.0,1,3,3,133,7,Need Attention
30251,11739507.0,4.0,18774.0,5,4,3,543,12,Loyal Visitors
30252,8164473.0,8.0,7963.0,2,5,1,251,8,Need Attention
30254,,,14580.0,,,2,---,2,No Basket History
30256,10350522.0,3.0,45543.0,3,3,5,335,11,High Spenders
30259,11364707.0,1.0,18973.0,4,1,3,413,8,Promising
30260,3583299.0,2.0,41810.0,1,3,5,135,9,Need Attention
30261,8690536.0,2.0,18558.0,2,3,3,233,8,Need Attention
30262,2379974.0,1.0,15482.0,1,1,2,112,4,Hibernating
30263,8823008.0,2.0,31571.0,3,3,4,334,10,High Spenders
30264,10126987.0,2.0,9200.0,3,3,1,331,7,Need Attention
30266,11362507.0,3.0,25035.0,4,3,4,434,11,High Spenders
30267,5517532.0,4.0,13579.0,1,4,2,142,7,Need Attention
30268,,,38685.0,,,5,---,5,No Basket History
30269,,,17285.0,,,2,---,2,No Basket History
30270,7336965.0,2.0,21805.0,2,3,3,233,8,Need Attention
30272,10303635.0,4.0,26484.0,3,4,4,344,11,High Spenders
30273,11847889.0,18.0,20564.0,5,5,3,553,13,Champions
30275,10224971.0,2.0,17663.0,3,3,3,333,9,Need Attention
30276,1974118.0,1.0,8662.0,1,1,1,111,3,Hibernating
30277,7615465.0,4.0,14486.0,2,4,2,242,8,Need Attention
30278,10876461.0,3.0,5690.0,4,3,1,431,8,Promising
30279,,,41875.0,,,5,---,5,No Basket History
30280,9410151.0,3.0,21196.0,3,3,3,333,9,Need Attention
30281,,,51392.0,,,5,---,5,No Basket History
30282,8642650.0,3.0,17369.0,2,3,2,232,7,Need Attention
30283,11716139.0,7.0,9549.0,5,5,1,551,11,Loyal Visitors
30284,7443354.0,2.0,33246.0,2,3,5,235,10,High Spenders
30285,8429133.0,5.0,48692.0,2,4,5,245,11,High Spenders
30286,,,20430.0,,,3,---,3,No Basket History
30287,7447359.0,1.0,24093.0,2,1,4,214,7,At Risk
30288,3503071.0,1.0,16326.0,1,1,2,112,4,Hibernating
30289,7378639.0,3.0,24997.0,2,3,4,234,9,Need Attention
30290,,,44606.0,,,5,---,5,No Basket History
30291,8899417.0,3.0,13286.0,3,3,1,331,7,Need Attention
30293,8687205.0,5.0,30884.0,2,4,4,244,10,High Spenders
30294,5058237.0,3.0,28021.0,1,3,4,134,8,Need Attention
30296,10774994.0,4.0,24020.0,4,4,4,444,12,High Spenders
30297,4829928.0,2.0,29108.0,1,3,4,134,8,Need Attention
30298,11406812.0,4.0,14933.0,4,4,2,442,10,Loyal Visitors
30300,10654947.0,8.0,24849.0,4,5,4,454,13,Champions
30301,11567947.0,6.0,13257.0,5,5,1,551,11,Loyal Visitors
30302,5757310.0,7.0,23336.0,1,5,4,154,10,High Spenders
30304,8604253.0,4.0,14669.0,2,4,2,242,8,Need Attention
30305,2849141.0,2.0,14112.0,1,3,2,132,6,Hibernating
30306,11723497.0,11.0,54186.0,5,5,5,555,15,Champions
30307,9933786.0,1.0,20504.0,3,1,3,313,7,At Risk
30308,11531950.0,1.0,38605.0,5,1,5,515,11,High Spenders
30310,,,16253.0,,,2,---,2,No Basket History
30311,661502.0,1.0,14730.0,1,1,2,112,4,Hibernating
30312,11254516.0,3.0,47918.0,4,3,5,435,12,High Spenders
30313,10662232.0,7.0,11553.0,4,5,1,451,10,Loyal Visitors
30315,8924877.0,3.0,8780.0,3,3,1,331,7,Need Attention
30317,,,6248.0,,,1,---,1,No Basket History
30319,7014167.0,2.0,13566.0,2,3,2,232,7,Need Attention
30320,7706350.0,1.0,15869.0,2,1,2,212,5,Hibernating
30321,12220024.0,9.0,21273.0,5,5,3,553,13,Champions
30322,,,17788.0,,,3,---,3,No Basket History
30323,10348616.0,7.0,13541.0,3,5,2,352,10,Loyal Visitors
30324,12108336.0,2.0,20019.0,5,3,3,533,11,Loyal Visitors
30325,7673846.0,2.0,11012.0,2,3,1,231,6,Hibernating
30326,,,8420.0,,,1,---,1,No Basket History
30327,2915080.0,2.0,23464.0,1,3,4,134,8,Need Attention
30328,12203501.0,3.0,36145.0,5,3,5,535,13,Champions
30329,12164708.0,3.0,22180.0,5,3,3,533,11,Loyal Visitors
30330,4115926.0,1.0,17078.0,1,1,2,112,4,Hibernating
30331,,,35024.0,,,5,---,5,No Basket History
30332,9188064.0,2.0,13658.0,3,3,2,332,8,Need Attention
30334,,,20106.0,,,3,---,3,No Basket History
30335,,,30713.0,,,4,---,4,No Basket History
30336,8154714.0,7.0,74679.0,2,5,5,255,12,High Spenders
30337,,,71746.0,,,5,---,5,No Basket History
30338,10182504.0,1.0,12706.0,3,1,1,311,5,Hibernating
30339,7398405.0,1.0,16995.0,2,1,2,212,5,Hibernating
30340,6780275.0,4.0,28772.0,2,4,4,244,10,High Spenders
30341,,,59111.0,,,5,---,5,No Basket History
30342,4810974.0,2.0,23494.0,1,3,4,134,8,Need Attention
30343,10998094.0,4.0,21698.0,4,4,3,443,11,Loyal Visitors
30344,6619651.0,1.0,29248.0,2,1,4,214,7,At Risk
30346,12007239.0,10.0,22396.0,5,5,3,553,13,Champions
30347,5692728.0,1.0,13921.0,1,1,2,112,4,Hibernating
30348,3089112.0,1.0,17129.0,1,1,2,112,4,Hibernating
30349,10506504.0,1.0,15586.0,4,1,2,412,7,Promising
30350,2849631.0,2.0,11106.0,1,3,1,131,5,Hibernating
30351,,,14565.0,,,2,---,2,No Basket History
30354,9980839.0,1.0,14801.0,3,1,2,312,6,Hibernating
30355,10801497.0,4.0,8032.0,4,4,1,441,9,Promising
30356,10427484.0,4.0,22278.0,4,4,3,443,11,Loyal Visitors
30357,10596117.0,2.0,36418.0,4,3,5,435,12,High Spenders
30358,7641828.0,1.0,30927.0,2,1,4,214,7,At Risk
30359,,,24909.0,,,4,---,4,No Basket History
30360,8698924.0,7.0,6353.0,2,5,1,251,8,Need Attention
30361,11053741.0,11.0,16073.0,4,5,2,452,11,Loyal Visitors
30362,10853067.0,5.0,11427.0,4,4,1,441,9,Promising
30363,9166387.0,1.0,28445.0,3,1,4,314,8,At Risk
30365,1556226.0,1.0,21916.0,1,1,3,113,5,Hibernating
30366,12176131.0,7.0,58879.0,5,5,5,555,15,Champions
30368,11825378.0,9.0,27630.0,5,5,4,554,14,Champions
30369,11767926.0,7.0,45775.0,5,5,5,555,15,Champions
30370,5778767.0,2.0,11369.0,1,3,1,131,5,Hibernating
30371,9722002.0,2.0,12440.0,3,3,1,331,7,Need Attention
30372,42573.0,1.0,22269.0,1,1,3,113,5,Hibernating
30373,,,20535.0,,,3,---,3,No Basket History
30374,11323968.0,1.0,53977.0,4,1,5,415,10,High Spenders
30375,10426823.0,6.0,51492.0,4,5,5,455,14,Champions
30376,,,30209.0,,,4,---,4,No Basket History
30377,11106340.0,4.0,18639.0,4,4,3,443,11,Loyal Visitors
30378,12151860.0,2.0,8377.0,5,3,1,531,9,Promising
30379,9805278.0,3.0,55292.0,3,3,5,335,11,High Spenders
30382,11022044.0,5.0,13693.0,4,4,2,442,10,Loyal Visitors
30384,10279514.0,3.0,23385.0,3,3,4,334,10,High Spenders
30385,10494420.0,8.0,15225.0,4,5,2,452,11,Loyal Visitors
30387,700461.0,2.0,14011.0,1,3,2,132,6,Hibernating
30388,8527772.0,4.0,16464.0,2,4,2,242,8,Need Attention
30389,9926071.0,8.0,36414.0,3,5,5,355,13,Champions
30391,9601405.0,10.0,13319.0,3,5,1,351,9,Need Attention
30392,12036622.0,8.0,21575.0,5,5,3,553,13,Champions
