customer_id,recency_invoice,frequency,total_spending,R_score,F_score,M_score,RFM_code,RFM_total
31363,9339795.0,2.0,28074.0,3,3,4,334,10
31364,8182473.0,5.0,16794.0,2,4,2,242,8
31365,11946005.0,5.0,16793.0,5,4,2,542,11
31367,,,38466.0,,,5,---,5
31368,,,21522.0,,,3,---,3
31369,1313105.0,1.0,35165.0,1,1,5,115,7
31371,10823214.0,4.0,52111.0,4,4,5,445,13
31372,3261306.0,2.0,8730.0,1,3,1,131,5
31374,10209103.0,2.0,70412.0,3,3,5,335,11
31375,11110740.0,14.0,35504.0,4,5,5,455,14
31377,5127257.0,2.0,21567.0,1,3,3,133,7
31378,8711702.0,5.0,22545.0,2,4,3,243,9
31379,11479331.0,4.0,15524.0,5,4,2,542,11
31380,10449244.0,2.0,12686.0,4,3,1,431,8
31381,7894631.0,1.0,22304.0,2,1,3,213,6
31383,7959263.0,1.0,19356.0,2,1,3,213,6
31384,8612115.0,1.0,28589.0,2,1,4,214,7
31385,11374658.0,17.0,8906.0,4,5,1,451,10
31387,8691204.0,1.0,10724.0,2,1,1,211,4
31388,687890.0,1.0,17665.0,1,1,3,113,5
31390,5583755.0,2.0,34871.0,1,3,5,135,9
31391,,,36553.0,,,5,---,5
31393,10917784.0,4.0,38519.0,4,4,5,445,13
31394,10338265.0,5.0,30239.0,3,4,4,344,11
31395,10260611.0,2.0,32424.0,3,3,5,335,11
31396,11033603.0,8.0,47289.0,4,5,5,455,14
31397,,,24212.0,,,4,---,4
31398,3169041.0,1.0,5712.0,1,1,1,111,3
31399,7749693.0,4.0,8229.0,2,4,1,241,7
31400,11840124.0,2.0,17825.0,5,3,3,533,11
31401,7623393.0,1.0,23852.0,2,1,4,214,7
31402,11066661.0,14.0,67296.0,4,5,5,455,14
31403,407717.0,1.0,13012.0,1,1,1,111,3
31404,11969522.0,8.0,13032.0,5,5,1,551,11
31405,10255324.0,2.0,16393.0,3,3,2,332,8
31406,11446741.0,12.0,6886.0,4,5,1,451,10
31407,10336553.0,6.0,26389.0,3,5,4,354,12
31408,,,26954.0,,,4,---,4
31409,8240166.0,5.0,27211.0,2,4,4,244,10
31410,,,27713.0,,,4,---,4
31411,9348294.0,4.0,21459.0,3,4,3,343,10
31412,4519788.0,3.0,17094.0,1,3,2,132,6
31413,11011011.0,2.0,15910.0,4,3,2,432,9
31415,3355206.0,3.0,22286.0,1,3,3,133,7
31416,,,13101.0,,,1,---,1
31417,4763637.0,4.0,37317.0,1,4,5,145,10
31418,7856181.0,1.0,13970.0,2,1,2,212,5
31419,,,13887.0,,,2,---,2
31420,10862643.0,3.0,23740.0,4,3,4,434,11
31421,11225014.0,3.0,25196.0,4,3,4,434,11
31422,11220778.0,3.0,33416.0,4,3,5,435,12
31423,9646388.0,10.0,15226.0,3,5,2,352,10
31424,6744687.0,2.0,20565.0,2,3,3,233,8
31425,3972622.0,1.0,18668.0,1,1,3,113,5
31426,6045796.0,1.0,19743.0,1,1,3,113,5
31429,2440156.0,3.0,14345.0,1,3,2,132,6
31431,1109859.0,1.0,26487.0,1,1,4,114,6
31432,,,31551.0,,,4,---,4
31433,11641230.0,1.0,16223.0,5,1,2,512,8
31435,,,11679.0,,,1,---,1
31436,1317796.0,1.0,15501.0,1,1,2,112,4
31438,2478209.0,1.0,27912.0,1,1,4,114,6
31439,,,35652.0,,,5,---,5
31441,,,24176.0,,,4,---,4
31442,,,22857.0,,,3,---,3
31443,5793920.0,3.0,58602.0,1,3,5,135,9
31444,11780010.0,5.0,33794.0,5,4,5,545,14
31445,11934407.0,2.0,14721.0,5,3,2,532,10
31446,9252109.0,4.0,20697.0,3,4,3,343,10
31448,2656256.0,1.0,14415.0,1,1,2,112,4
31449,11711514.0,2.0,59470.0,5,3,5,535,13
31450,11280067.0,5.0,25824.0,4,4,4,444,12
31451,5691034.0,1.0,23891.0,1,1,4,114,6
31452,1943769.0,1.0,35642.0,1,1,5,115,7
31453,2266804.0,1.0,37856.0,1,1,5,115,7
31454,7686747.0,1.0,29811.0,2,1,4,214,7
31455,11650640.0,1.0,31527.0,5,1,4,514,10
31457,12113087.0,2.0,19180.0,5,3,3,533,11
31458,8527102.0,1.0,54359.0,2,1,5,215,8
31459,10460952.0,2.0,12394.0,4,3,1,431,8
31460,7299829.0,1.0,47440.0,2,1,5,215,8
31461,4375693.0,1.0,15493.0,1,1,2,112,4
31463,11761074.0,3.0,18661.0,5,3,3,533,11
31464,5341697.0,2.0,8576.0,1,3,1,131,5
31465,2251423.0,1.0,28378.0,1,1,4,114,6
31466,5110117.0,1.0,25299.0,1,1,4,114,6
31467,10106266.0,7.0,27084.0,3,5,4,354,12
31468,11879352.0,5.0,25687.0,5,4,4,544,13
31469,11863925.0,4.0,49088.0,5,4,5,545,14
31470,10770793.0,5.0,28981.0,4,4,4,444,12
31471,9200284.0,2.0,18348.0,3,3,3,333,9
31472,2768568.0,1.0,47016.0,1,1,5,115,7
31473,12221381.0,1.0,32943.0,5,2,5,525,12
31474,8883636.0,4.0,16362.0,3,4,2,342,9
31475,,,12823.0,,,1,---,1
31476,8466266.0,1.0,9990.0,2,2,1,221,5
31478,3254680.0,1.0,12695.0,1,2,1,121,4
31479,,,14204.0,,,2,---,2
31480,4114966.0,1.0,13489.0,1,2,2,122,5
31481,11116689.0,5.0,36671.0,4,4,5,445,13
31482,11166018.0,3.0,21540.0,4,3,3,433,10
31483,10681264.0,6.0,14263.0,4,5,2,452,11
31485,10407871.0,2.0,63532.0,4,3,5,435,12
31486,,,13198.0,,,1,---,1
31487,,,66136.0,,,5,---,5
31488,11574714.0,1.0,21627.0,5,2,3,523,10
31489,11388374.0,10.0,43658.0,4,5,5,455,14
31490,11924667.0,12.0,12735.0,5,5,1,551,11
31491,798489.0,1.0,38560.0,1,2,5,125,8
31492,10473090.0,3.0,15585.0,4,3,2,432,9
31493,3769500.0,1.0,30409.0,1,2,4,124,7
31494,8578985.0,1.0,24739.0,2,2,4,224,8
31495,6753431.0,3.0,43342.0,2,3,5,235,10
31496,8464415.0,2.0,31263.0,2,3,4,234,9
31497,11835535.0,2.0,11833.0,5,3,1,531,9
31498,6475030.0,2.0,29420.0,2,3,4,234,9
31499,10950295.0,2.0,12962.0,4,3,1,431,8
31502,11065724.0,3.0,27167.0,4,3,4,434,11
31503,8624185.0,4.0,37806.0,2,4,5,245,11
31504,9478532.0,10.0,19220.0,3,5,3,353,11
31506,12203085.0,3.0,17583.0,5,3,2,532,10
31507,9276103.0,7.0,8092.0,3,5,1,351,9
31508,6686733.0,1.0,29304.0,2,2,4,224,8
31509,,,34122.0,,,5,---,5
31510,6677420.0,1.0,21980.0,2,2,3,223,7
31511,11510675.0,2.0,9369.0,5,3,1,531,9
31512,11813731.0,1.0,10304.0,5,2,1,521,8
31513,10973800.0,1.0,32232.0,4,2,5,425,11
31515,11740594.0,5.0,23213.0,5,4,4,544,13
31516,,,24548.0,,,4,---,4
31517,11648617.0,2.0,16041.0,5,3,2,532,10
31519,10053937.0,1.0,23315.0,3,2,4,324,9
31520,12137733.0,11.0,12694.0,5,5,1,551,11
31521,3965137.0,3.0,23971.0,1,3,4,134,8
31522,,,22904.0,,,3,---,3
31523,10488473.0,3.0,37853.0,4,3,5,435,12
31524,8947233.0,2.0,48022.0,3,3,5,335,11
31525,10432496.0,3.0,20515.0,4,3,3,433,10
31526,11322896.0,2.0,22047.0,4,3,3,433,10
31527,9268472.0,1.0,27708.0,3,2,4,324,9
31528,11807540.0,5.0,18270.0,5,4,3,543,12
31530,4673720.0,1.0,19085.0,1,2,3,123,6
31531,10786000.0,2.0,27502.0,4,3,4,434,11
31532,,,18067.0,,,3,---,3
31533,9572091.0,3.0,30540.0,3,3,4,334,10
31535,1819291.0,3.0,8706.0,1,3,1,131,5
31536,11214443.0,5.0,19782.0,4,4,3,443,11
31537,12148080.0,5.0,23446.0,5,4,4,544,13
31538,11937313.0,4.0,6446.0,5,4,1,541,10
31539,5823509.0,2.0,14498.0,1,3,2,132,6
31540,11747860.0,14.0,15650.0,5,5,2,552,12
31541,9206262.0,4.0,75292.0,3,4,5,345,12
31542,8890622.0,4.0,27647.0,3,4,4,344,11
31543,11543163.0,1.0,10775.0,5,2,1,521,8
31544,11939064.0,5.0,25402.0,5,4,4,544,13
31545,7142002.0,2.0,13597.0,2,3,2,232,7
31547,11048484.0,1.0,15378.0,4,2,2,422,8
31548,11813694.0,6.0,23351.0,5,5,4,554,14
31549,3413052.0,1.0,19251.0,1,2,3,123,6
31552,10480217.0,4.0,16056.0,4,4,2,442,10
31553,9196306.0,5.0,20903.0,3,4,3,343,10
31554,10479315.0,6.0,30492.0,4,5,4,454,13
31555,6754120.0,3.0,9374.0,2,3,1,231,6
31556,7674908.0,2.0,11488.0,2,3,1,231,6
31557,12209684.0,6.0,34911.0,5,5,5,555,15
31558,2807747.0,4.0,17325.0,1,4,2,142,7
31559,11219289.0,3.0,20371.0,4,3,3,433,10
31560,12036691.0,4.0,14015.0,5,4,2,542,11
31561,5478493.0,2.0,11792.0,1,3,1,131,5
31562,8689292.0,4.0,15901.0,2,4,2,242,8
31563,10477469.0,2.0,15803.0,4,3,2,432,9
31564,10588083.0,3.0,25081.0,4,3,4,434,11
31565,10339985.0,1.0,27975.0,3,2,4,324,9
31566,,,17558.0,,,2,---,2
31567,11397353.0,2.0,15461.0,4,3,2,432,9
31568,10424804.0,13.0,12657.0,4,5,1,451,10
31569,11926714.0,13.0,25924.0,5,5,4,554,14
31570,11532496.0,18.0,13121.0,5,5,1,551,11
31571,11214683.0,7.0,61827.0,4,5,5,455,14
31572,11324721.0,4.0,14644.0,4,4,2,442,10
31573,10383718.0,2.0,16699.0,3,3,2,332,8
31574,10745406.0,2.0,14829.0,4,3,2,432,9
31576,4154212.0,2.0,32065.0,1,3,4,134,8
31577,10231623.0,2.0,18650.0,3,3,3,333,9
31579,8106255.0,3.0,50690.0,2,3,5,235,10
31580,12220681.0,14.0,13368.0,5,5,2,552,12
31581,9527966.0,2.0,12397.0,3,3,1,331,7
31582,,,19240.0,,,3,---,3
31584,8289247.0,2.0,17718.0,2,3,3,233,8
31587,10268363.0,3.0,90001.0,3,3,5,335,11
31588,8076262.0,2.0,20984.0,2,3,3,233,8
31589,12172558.0,5.0,40292.0,5,4,5,545,14
31590,10526204.0,7.0,21829.0,4,5,3,453,12
31592,,,13737.0,,,2,---,2
31593,6257780.0,1.0,7089.0,2,2,1,221,5
31594,10424666.0,2.0,15831.0,4,3,2,432,9
31595,10740319.0,1.0,19834.0,4,2,3,423,9
31596,10135003.0,5.0,15511.0,3,4,2,342,9
31597,7906480.0,1.0,42920.0,2,2,5,225,9
31598,,,42459.0,,,5,---,5
31600,3923142.0,1.0,6535.0,1,2,1,121,4
31601,7671076.0,1.0,18286.0,2,2,3,223,7
31603,,,26257.0,,,4,---,4
31605,8064293.0,7.0,9869.0,2,5,1,251,8
31606,12072643.0,4.0,28018.0,5,4,4,544,13
31607,10745615.0,2.0,10692.0,4,3,1,431,8
31608,8742759.0,2.0,54251.0,2,3,5,235,10
31610,11307846.0,2.0,9652.0,4,3,1,431,8
31611,11531986.0,4.0,37329.0,5,4,5,545,14
31612,11899259.0,10.0,12323.0,5,5,1,551,11
31613,5877348.0,4.0,9519.0,1,4,1,141,6
31614,12238694.0,9.0,12221.0,5,5,1,551,11
31615,6909676.0,1.0,25969.0,2,2,4,224,8
31616,1999377.0,1.0,18032.0,1,2,3,123,6
31617,,,28180.0,,,4,---,4
31618,,,23670.0,,,4,---,4
31619,7712142.0,7.0,8942.0,2,5,1,251,8
31620,9043463.0,9.0,27507.0,3,5,4,354,12
31621,9652251.0,1.0,22894.0,3,2,3,323,8
31622,11843101.0,9.0,19138.0,5,5,3,553,13
31623,6351772.0,2.0,60121.0,2,3,5,235,10
31624,6986363.0,1.0,14197.0,2,2,2,222,6
31625,11513183.0,7.0,15243.0,5,5,2,552,12
31626,9098639.0,5.0,20866.0,3,4,3,343,10
31627,10220844.0,7.0,16998.0,3,5,2,352,10
31628,10717522.0,3.0,31478.0,4,3,4,434,11
31629,11217948.0,12.0,34039.0,4,5,5,455,14
31630,10970787.0,3.0,42911.0,4,3,5,435,12
31631,5178117.0,1.0,12088.0,1,2,1,121,4
31632,8287126.0,4.0,8489.0,2,4,1,241,7
31634,10473839.0,2.0,19903.0,4,3,3,433,10
31635,9199474.0,1.0,11818.0,3,2,1,321,6
31637,9000744.0,2.0,27045.0,3,3,4,334,10
31638,9372978.0,2.0,14884.0,3,3,2,332,8
31639,8144434.0,2.0,16958.0,2,3,2,232,7
31641,,,20573.0,,,3,---,3
31642,9405635.0,3.0,28832.0,3,3,4,334,10
31643,253351.0,1.0,16227.0,1,2,2,122,5
31644,10887683.0,8.0,15914.0,4,5,2,452,11
31645,5017431.0,1.0,12852.0,1,2,1,121,4
31646,1088849.0,1.0,22228.0,1,2,3,123,6
31647,12074534.0,9.0,19683.0,5,5,3,553,13
31648,10421384.0,2.0,29588.0,4,3,4,434,11
31649,9167369.0,4.0,26371.0,3,4,4,344,11
31650,11521273.0,1.0,60615.0,5,2,5,525,12
31651,11119426.0,3.0,8570.0,4,3,1,431,8
31652,11382398.0,2.0,25647.0,4,3,4,434,11
31653,11293285.0,5.0,25062.0,4,4,4,444,12
31654,10688051.0,1.0,27033.0,4,2,4,424,10
31656,10563078.0,1.0,12438.0,4,2,1,421,7
31657,11585105.0,2.0,32349.0,5,3,5,535,13
31658,10876832.0,1.0,27506.0,4,2,4,424,10
31659,2133770.0,2.0,49571.0,1,3,5,135,9
31660,11287879.0,7.0,17513.0,4,5,2,452,11
31661,3394017.0,1.0,57819.0,1,2,5,125,8
31662,11631129.0,13.0,7310.0,5,5,1,551,11
31663,10225058.0,4.0,11777.0,3,4,1,341,8
31664,11804607.0,6.0,12279.0,5,5,1,551,11
31665,1586872.0,1.0,15431.0,1,2,2,122,5
31666,2025733.0,1.0,12359.0,1,2,1,121,4
31667,10739082.0,2.0,21932.0,4,3,3,433,10
31668,10996056.0,1.0,13059.0,4,2,1,421,7
31670,11107679.0,4.0,51963.0,4,4,5,445,13
31671,3530662.0,1.0,35157.0,1,2,5,125,8
31672,10110688.0,1.0,19717.0,3,2,3,323,8
31673,,,27058.0,,,4,---,4
31674,11758615.0,5.0,18017.0,5,4,3,543,12
31675,,,13904.0,,,2,---,2
31676,,,42004.0,,,5,---,5
31677,5222236.0,1.0,28564.0,1,2,4,124,7
31678,5187938.0,2.0,20592.0,1,3,3,133,7
31679,7324225.0,1.0,23297.0,2,2,4,224,8
31680,,,10319.0,,,1,---,1
31681,11701470.0,3.0,10938.0,5,3,1,531,9
31682,11763004.0,6.0,13494.0,5,5,2,552,12
31683,7973140.0,3.0,21637.0,2,3,3,233,8
31684,5919281.0,2.0,17494.0,1,3,2,132,6
31685,11029424.0,3.0,19017.0,4,3,3,433,10
31686,8025056.0,3.0,13662.0,2,3,2,232,7
31687,6469093.0,4.0,14799.0,2,4,2,242,8
31688,2722657.0,1.0,11560.0,1,2,1,121,4
31690,11077809.0,6.0,40522.0,4,5,5,455,14
31691,11323914.0,10.0,33515.0,4,5,5,455,14
31692,,,40330.0,,,5,---,5
31693,10521327.0,3.0,38695.0,4,3,5,435,12
31694,5805798.0,1.0,11629.0,1,2,1,121,4
31695,3257658.0,2.0,18063.0,1,3,3,133,7
31696,11838031.0,2.0,12973.0,5,3,1,531,9
31697,12132268.0,4.0,15259.0,5,4,2,542,11
31699,2148483.0,1.0,22667.0,1,2,3,123,6
31700,12008751.0,7.0,7034.0,5,5,1,551,11
31701,11193959.0,6.0,15528.0,4,5,2,452,11
31702,8060536.0,2.0,11412.0,2,3,1,231,6
31703,11145633.0,6.0,16489.0,4,5,2,452,11
31704,1304229.0,2.0,27762.0,1,3,4,134,8
31705,7834435.0,2.0,16217.0,2,3,2,232,7
31706,11872198.0,1.0,20630.0,5,2,3,523,10
31707,11569964.0,2.0,33845.0,5,3,5,535,13
31708,12106281.0,1.0,21206.0,5,2,3,523,10
31709,1188427.0,1.0,15055.0,1,2,2,122,5
31710,8748054.0,2.0,20324.0,2,3,3,233,8
31712,8814640.0,3.0,26653.0,3,3,4,334,10
31713,9759360.0,1.0,13293.0,3,2,1,321,6
31714,8092850.0,5.0,30362.0,2,4,4,244,10
31715,,,36936.0,,,5,---,5
31716,719164.0,1.0,24704.0,1,2,4,124,7
31717,5957575.0,1.0,26950.0,1,2,4,124,7
31718,12079821.0,1.0,18550.0,5,2,3,523,10
31719,,,35757.0,,,5,---,5
31720,11550639.0,6.0,65940.0,5,5,5,555,15
31721,9897006.0,7.0,56608.0,3,5,5,355,13
31722,11939012.0,8.0,32464.0,5,5,5,555,15
31723,3866144.0,1.0,22845.0,1,2,3,123,6
31724,8647498.0,7.0,27684.0,2,5,4,254,11
31726,11897560.0,8.0,24598.0,5,5,4,554,14
31727,12088130.0,12.0,20681.0,5,5,3,553,13
31729,2346074.0,1.0,14057.0,1,2,2,122,5
31730,9884454.0,2.0,34567.0,3,3,5,335,11
31731,,,17126.0,,,2,---,2
31732,8201638.0,2.0,13528.0,2,3,2,232,7
31733,8029121.0,2.0,64106.0,2,3,5,235,10
31734,2869348.0,1.0,41323.0,1,2,5,125,8
31736,11451626.0,13.0,22911.0,4,5,3,453,12
31737,6948516.0,2.0,15992.0,2,3,2,232,7
31738,12131519.0,7.0,32996.0,5,5,5,555,15
31739,11902356.0,4.0,19057.0,5,4,3,543,12
31741,11855249.0,4.0,23162.0,5,4,4,544,13
31742,5614775.0,1.0,20640.0,1,2,3,123,6
31743,4929661.0,3.0,18204.0,1,3,3,133,7
31744,6450806.0,2.0,24415.0,2,3,4,234,9
31746,5534148.0,2.0,43111.0,1,3,5,135,9
31747,,,18489.0,,,3,---,3
31748,,,24744.0,,,4,---,4
31750,8005130.0,1.0,53967.0,2,2,5,225,9
31751,6008124.0,2.0,19414.0,1,3,3,133,7
31752,7190188.0,1.0,7163.0,2,2,1,221,5
31754,12221939.0,10.0,21987.0,5,5,3,553,13
31755,11887317.0,4.0,25529.0,5,4,4,544,13
31756,9259605.0,4.0,30041.0,3,4,4,344,11
31757,11839317.0,5.0,35587.0,5,4,5,545,14
31758,9169575.0,6.0,17241.0,3,5,2,352,10
31759,11737539.0,3.0,18907.0,5,3,3,533,11
31760,2097857.0,1.0,21857.0,1,2,3,123,6
31761,11576417.0,6.0,16964.0,5,5,2,552,12
31762,3285248.0,1.0,83688.0,1,2,5,125,8
31763,,,49406.0,,,5,---,5
31765,10251256.0,2.0,25732.0,3,3,4,334,10
31766,7475146.0,5.0,17353.0,2,4,2,242,8
31767,10443279.0,6.0,14668.0,4,5,2,452,11
31768,11512697.0,11.0,22121.0,5,5,3,553,13
31769,12077381.0,10.0,30681.0,5,5,4,554,14
31770,11295921.0,5.0,19757.0,4,4,3,443,11
31771,9583573.0,1.0,15779.0,3,2,2,322,7
31772,11165322.0,1.0,32367.0,4,2,5,425,11
31773,11367914.0,7.0,12291.0,4,5,1,451,10
31774,8218315.0,5.0,47371.0,2,4,5,245,11
31775,,,22479.0,,,3,---,3
31776,9909414.0,2.0,52949.0,3,3,5,335,11
31778,2875541.0,1.0,27600.0,1,2,4,124,7
31779,8292133.0,1.0,26706.0,2,2,4,224,8
31780,11205275.0,3.0,35782.0,4,3,5,435,12
31781,11378909.0,3.0,7045.0,4,3,1,431,8
31782,6013798.0,1.0,16903.0,1,2,2,122,5
31783,7690728.0,9.0,15579.0,2,5,2,252,9
31784,7468149.0,2.0,26651.0,2,3,4,234,9
31785,,,49270.0,,,5,---,5
31786,7390602.0,3.0,33713.0,2,3,5,235,10
31787,9595289.0,4.0,16472.0,3,4,2,342,9
31788,8417596.0,4.0,10446.0,2,4,1,241,7
31789,10340646.0,1.0,37326.0,3,2,5,325,10
31790,10281569.0,1.0,30074.0,3,2,4,324,9
31793,,,9427.0,,,1,---,1
31794,10493873.0,5.0,8534.0,4,4,1,441,9
31797,10646523.0,2.0,13103.0,4,3,1,431,8
31800,9703014.0,7.0,33671.0,3,5,5,355,13
31801,9436001.0,5.0,23252.0,3,4,4,344,11
31802,11713291.0,4.0,33761.0,5,4,5,545,14
31803,,,20684.0,,,3,---,3
31804,12215610.0,10.0,64087.0,5,5,5,555,15
31807,1649441.0,1.0,24320.0,1,2,4,124,7
31808,11482401.0,3.0,21882.0,5,3,3,533,11
31809,,,10847.0,,,1,---,1
31810,,,63970.0,,,5,---,5
31811,9793130.0,8.0,14070.0,3,5,2,352,10
31812,,,56689.0,,,5,---,5
31813,,,21874.0,,,3,---,3
31814,,,21128.0,,,3,---,3
31815,9108925.0,2.0,24480.0,3,3,4,334,10
31817,,,13780.0,,,2,---,2
31818,5156734.0,5.0,16442.0,1,4,2,142,7
31819,8253927.0,8.0,14082.0,2,5,2,252,9
31821,405369.0,1.0,13259.0,1,2,1,121,4
31822,,,43704.0,,,5,---,5
31823,10111498.0,6.0,25827.0,3,5,4,354,12
31824,,,26159.0,,,4,---,4
31826,9426726.0,4.0,19316.0,3,4,3,343,10
31827,9476599.0,4.0,18159.0,3,4,3,343,10
31828,11401866.0,6.0,10056.0,4,5,1,451,10
31829,10478042.0,3.0,15509.0,4,3,2,432,9
31830,1563635.0,1.0,31896.0,1,2,4,124,7
31831,11608244.0,11.0,18882.0,5,5,3,553,13
31832,11472639.0,10.0,32504.0,5,5,5,555,15
31833,11281780.0,6.0,18158.0,4,5,3,453,12
31834,4992732.0,2.0,80493.0,1,3,5,135,9
31835,1894087.0,1.0,17752.0,1,2,3,123,6
31836,11415856.0,17.0,18642.0,4,5,3,453,12
31838,10259601.0,2.0,28704.0,3,3,4,334,10
31839,8732958.0,6.0,10967.0,2,5,1,251,8
31840,,,11612.0,,,1,---,1
31841,10580023.0,1.0,13603.0,4,2,2,422,8
31842,7200822.0,1.0,24874.0,2,2,4,224,8
31843,11877957.0,4.0,24434.0,5,4,4,544,13
31844,11813748.0,4.0,14094.0,5,4,2,542,11
31845,,,16690.0,,,2,---,2
31846,11946859.0,3.0,19175.0,5,3,3,533,11
31847,,,17032.0,,,2,---,2
31848,3556399.0,2.0,13256.0,1,3,1,131,5
31849,9831199.0,7.0,7760.0,3,5,1,351,9
31850,9439036.0,2.0,49316.0,3,3,5,335,11
31851,10700828.0,4.0,32283.0,4,4,5,445,13
31854,12066464.0,18.0,16464.0,5,5,2,552,12
31855,5371742.0,2.0,29172.0,1,3,4,134,8
31856,11922662.0,4.0,19125.0,5,4,3,543,12
31859,3443978.0,1.0,2652.0,1,2,1,121,4
31860,10801222.0,6.0,19721.0,4,5,3,453,12
31861,9852075.0,3.0,20895.0,3,3,3,333,9
31862,1742884.0,1.0,53051.0,1,2,5,125,8
31863,10959275.0,4.0,28735.0,4,4,4,444,12
31864,12051077.0,1.0,17955.0,5,2,3,523,10
31865,11819651.0,3.0,15722.0,5,3,2,532,10
31866,7659759.0,3.0,10610.0,2,3,1,231,6
31867,7035609.0,1.0,23218.0,2,2,4,224,8
31868,12063741.0,4.0,21988.0,5,4,3,543,12
31870,11439813.0,3.0,25053.0,4,3,4,434,11
31872,2645821.0,1.0,32196.0,1,2,5,125,8
31873,7273105.0,1.0,18734.0,2,2,3,223,7
31874,10981872.0,4.0,61104.0,4,4,5,445,13
31875,12121609.0,5.0,12627.0,5,4,1,541,10
31876,9931497.0,1.0,23266.0,3,2,4,324,9
31877,11340001.0,9.0,19469.0,4,5,3,453,12
31878,11239074.0,4.0,19796.0,4,4,3,443,11
31879,11547406.0,5.0,14533.0,5,4,2,542,11
31880,,,13282.0,,,1,---,1
31881,5543816.0,2.0,62286.0,1,3,5,135,9
31882,8730586.0,1.0,53563.0,2,2,5,225,9
31883,10909930.0,10.0,11968.0,4,5,1,451,10
31884,11735490.0,1.0,36787.0,5,2,5,525,12
31886,6099375.0,2.0,13407.0,2,3,2,232,7
31887,980917.0,1.0,11630.0,1,2,1,121,4
31888,,,34492.0,,,5,---,5
31889,7937125.0,2.0,15432.0,2,3,2,232,7
31890,3685315.0,1.0,22937.0,1,2,3,123,6
31892,10640073.0,2.0,78810.0,4,3,5,435,12
31893,1376087.0,1.0,16081.0,1,2,2,122,5
31894,10878125.0,2.0,40705.0,4,3,5,435,12
31896,9461166.0,1.0,42015.0,3,2,5,325,10
31897,11451179.0,11.0,34154.0,4,5,5,455,14
31898,10194187.0,4.0,63804.0,3,4,5,345,12
31899,119961.0,1.0,10460.0,1,2,1,121,4
31900,8435679.0,3.0,38191.0,2,3,5,235,10
31901,7771850.0,3.0,20512.0,2,3,3,233,8
31902,3228576.0,1.0,14691.0,1,2,2,122,5
31903,3659634.0,1.0,19097.0,1,2,3,123,6
31904,6348974.0,1.0,32034.0,2,2,4,224,8
31905,11461991.0,1.0,10521.0,5,2,1,521,8
31907,9887523.0,4.0,14220.0,3,4,2,342,9
31908,8712366.0,2.0,26980.0,2,3,4,234,9
31909,4471122.0,2.0,15131.0,1,3,2,132,6
31910,9171115.0,3.0,17177.0,3,3,2,332,8
31912,11246341.0,2.0,28133.0,4,3,4,434,11
31913,10722612.0,3.0,30767.0,4,3,4,434,11
31915,,,21645.0,,,3,---,3
31916,9328440.0,3.0,39443.0,3,3,5,335,11
31917,8411544.0,1.0,27502.0,2,2,4,224,8
31918,681701.0,1.0,12447.0,1,2,1,121,4
31919,,,18519.0,,,3,---,3
31920,12175155.0,10.0,7980.0,5,5,1,551,11
31921,10191553.0,7.0,20970.0,3,5,3,353,11
31923,9408920.0,3.0,53828.0,3,3,5,335,11
31924,3785962.0,2.0,9431.0,1,3,1,131,5
31925,9469404.0,2.0,39894.0,3,3,5,335,11
31928,10941031.0,2.0,7984.0,4,3,1,431,8
31929,11308956.0,4.0,14401.0,4,4,2,442,10
31930,8828327.0,7.0,23448.0,3,5,4,354,12
31933,5237830.0,1.0,26890.0,1,2,4,124,7
31934,12178965.0,4.0,12092.0,5,4,1,541,10
31936,8318117.0,1.0,6018.0,2,2,1,221,5
31937,11972315.0,5.0,74546.0,5,4,5,545,14
31938,5560395.0,1.0,26777.0,1,2,4,124,7
31939,9251913.0,2.0,44600.0,3,3,5,335,11
31940,11866461.0,6.0,13521.0,5,5,2,552,12
31941,6308272.0,2.0,10706.0,2,3,1,231,6
31942,10454969.0,5.0,26052.0,4,4,4,444,12
31943,11801814.0,4.0,39636.0,5,4,5,545,14
31944,11255326.0,5.0,61711.0,4,4,5,445,13
31945,6256476.0,5.0,19209.0,2,4,3,243,9
31946,10792981.0,1.0,38430.0,4,2,5,425,11
31947,11001747.0,3.0,26508.0,4,3,4,434,11
31948,10652918.0,4.0,16380.0,4,4,2,442,10
31949,8771574.0,2.0,13037.0,2,3,1,231,6
31951,12170121.0,8.0,39255.0,5,5,5,555,15
31952,,,16346.0,,,2,---,2
31953,10178926.0,5.0,15388.0,3,4,2,342,9
31954,10613179.0,5.0,12017.0,4,4,1,441,9
31956,9197555.0,5.0,31829.0,3,4,4,344,11
31957,,,31902.0,,,4,---,4
31958,11361300.0,2.0,16443.0,4,3,2,432,9
31959,9433986.0,7.0,25371.0,3,5,4,354,12
31960,9945732.0,5.0,6526.0,3,4,1,341,8
31961,,,37294.0,,,5,---,5
31962,1907858.0,3.0,22231.0,1,3,3,133,7
31963,11223465.0,1.0,14052.0,4,2,2,422,8
31964,9979426.0,6.0,31318.0,3,5,4,354,12
31965,8807272.0,1.0,22966.0,3,2,3,323,8
31966,3846364.0,1.0,21311.0,1,2,3,123,6
31969,,,45738.0,,,5,---,5
31970,11397779.0,2.0,14974.0,4,3,2,432,9
31971,9856612.0,5.0,23558.0,3,4,4,344,11
31972,7652393.0,4.0,26335.0,2,4,4,244,10
31974,3841825.0,2.0,47073.0,1,3,5,135,9
31975,11215060.0,3.0,43104.0,4,3,5,435,12
